id,edad,experiencia_laboral_anios,ingresos_mensuales,integrantes_familia,tdc_monto_promedio_mensual,escolaridad,hipoteca_monto_total,posee_prestamo,uso_portal,uso_tdc
505,40,10,44000,3,2000,Medio Superior,0,0,1,0
506,36,12,36999,3,3100,Elemental,0,1,1,0
507,51,25,44000,3,900,Medio Superior,0,0,1,0
508,64,40,32000,3,100,Medio Superior,0,0,1,0
509,47,22,14117,2,12069,Medio Superior,0,0,1,0
510,52,28,118000,2,6800,Superior,1120000,0,1,0
511,51,26,42346,1,1300,Elemental,2210000,0,1,0
512,31,5,52120,4,2200,Elemental,0,0,0,0
513,39,14,54000,3,3000,Superior,1080000,0,1,1
514,30,6,48000,1,2100,Medio Superior,0,0,1,0
515,27,1,74000,3,300,Medio Superior,0,0,1,0
516,41,16,113000,1,1000,Medio Superior,2110000,0,1,1
517,53,27,46115,3,1700,Elemental,0,0,0,0
518,54,27,29996,3,1000,Elemental,1690000,0,0,0
519,28,4,25865,1,1800,Elemental,0,0,1,0
520,34,9,48000,1,2500,Medio Superior,1050000,0,1,0
521,61,37,39659,4,1200,Elemental,1290000,0,1,1
522,48,24,47704,4,1400,Elemental,0,0,1,0
523,36,11,72000,1,2800,Superior,2240000,0,1,0
524,56,31,39000,4,900,Superior,0,0,1,0
525,24,-1,75000,4,200,Superior,0,0,1,0
526,64,38,79000,2,2800,Superior,1790000,0,1,0
527,26,2,205000,1,6330,Superior,2710000,0,1,1
528,33,8,65000,2,100,Superior,890000,0,1,0
529,64,39,122000,4,200,Superior,3780000,1,1,0
530,39,15,52057,1,800,Elemental,0,0,1,0
531,54,30,21000,2,200,Superior,0,0,1,1
532,32,6,50000,4,2100,Medio Superior,0,0,1,1
533,62,37,39000,2,2800,Superior,1130000,0,1,1
534,27,2,101000,1,1900,Superior,0,0,0,0
535,53,28,41000,2,600,Medio Superior,0,0,0,0
536,51,25,132000,1,300,Superior,0,0,1,0
537,25,-1,35561,3,2400,Elemental,1760000,0,1,0
538,44,20,131000,1,4900,Medio Superior,0,1,1,0
539,31,5,13813,1,13952,Elemental,760000,0,0,1
540,57,32,21000,1,300,Medio Superior,1170000,0,0,0
541,25,-1,109000,4,2300,Medio Superior,3140000,0,1,0
542,30,6,141000,2,4330,Superior,0,0,0,0
543,40,14,81000,3,100,Superior,0,0,1,0
544,63,38,54000,3,2400,Superior,900000,0,0,1
545,35,10,164000,2,7800,Superior,0,0,1,0
546,43,19,28000,4,300,Superior,870000,0,0,0
547,27,2,68000,3,2600,Medio Superior,2030000,0,1,0
548,44,14,44000,3,2000,Medio Superior,1800000,0,1,1
549,49,23,61000,1,1400,Medio Superior,0,0,1,1
550,61,36,23044,3,1300,Elemental,0,0,0,1
551,60,34,43045,3,300,Elemental,0,0,1,1
552,59,34,15186,1,10375,Superior,0,0,1,1
553,28,3,52000,4,2200,Superior,2300000,0,1,0
554,52,28,101000,2,300,Superior,0,0,1,0
555,28,2,149000,2,7200,Superior,0,0,1,0
556,34,8,35000,4,800,Superior,1370000,0,1,1
557,60,34,21000,3,300,Medio Superior,1290000,0,1,0
558,39,15,118000,2,1900,Superior,0,0,1,1
559,30,5,24482,4,2000,Elemental,0,0,0,0
560,49,25,24000,4,200,Superior,1380000,0,1,0
561,43,18,59000,1,3700,Medio Superior,0,0,1,0
562,63,33,41000,4,1670,Medio Superior,0,0,1,0
563,28,3,53087,1,800,Elemental,0,0,1,1
564,51,27,13650,4,13743,Superior,0,0,1,0
565,33,7,32000,1,600,Medio Superior,1520000,0,1,0
566,55,29,79000,3,800,Superior,0,0,1,0
567,53,28,175000,3,3600,Medio Superior,0,1,1,1
568,34,8,28000,3,900,Superior,0,0,0,0
569,34,9,41000,2,100,Superior,1610000,0,1,1
570,40,14,70000,3,2100,Superior,1850000,0,0,0
571,49,25,135290,3,6500,Elemental,4850000,1,0,0
572,35,9,41080,4,2200,Elemental,0,0,1,0
573,39,15,128000,1,3400,Superior,0,0,0,0
574,55,28,37913,3,1000,Elemental,0,0,1,1
575,29,5,45397,2,2000,Elemental,0,0,1,1
576,54,30,60461,1,2700,Elemental,0,0,1,0
577,25,-1,48000,3,300,Medio Superior,0,0,1,1
578,52,28,149000,2,6800,Superior,0,0,1,0
579,46,19,39839,3,2500,Elemental,0,0,1,1
580,57,33,60023,1,2700,Elemental,0,0,1,0
581,52,22,22000,4,400,Medio Superior,0,0,1,1
582,28,3,55000,4,2200,Superior,0,0,1,1
583,44,18,72000,1,700,Medio Superior,1550000,0,0,0
584,24,-1,29115,2,1700,Elemental,0,0,1,0
585,40,16,114000,1,3400,Superior,3000000,0,1,0
586,34,4,83000,4,4000,Medio Superior,0,0,1,0
587,39,14,101000,2,400,Superior,0,0,1,1
588,50,24,94000,1,4900,Superior,2720000,0,1,0
589,41,17,40000,2,2500,Superior,0,0,1,1
590,31,7,128000,1,6000,Superior,0,0,1,0
591,29,3,39000,4,2100,Medio Superior,0,0,1,0
592,30,5,51000,1,1000,Superior,0,0,1,0
593,44,20,79000,4,2000,Medio Superior,0,0,1,1
594,33,7,34366,4,2200,Elemental,0,0,1,0
595,50,26,85000,1,0,Superior,1440000,0,0,0
596,42,18,41000,1,1800,Superior,940000,0,1,0
597,48,22,152000,1,3500,Medio Superior,0,1,1,0
598,24,-2,125000,2,7200,Superior,0,0,0,1
599,56,31,14380,2,16069,Medio Superior,900000,0,0,0
600,28,4,103000,2,2500,Superior,0,0,1,1
601,56,30,141000,2,500,Superior,0,0,1,0
602,58,32,38000,1,1400,Superior,0,0,1,1
603,29,5,135000,2,600,Superior,0,0,0,0
604,63,38,15159,2,10843,Elemental,890000,0,1,0
605,28,3,70000,4,2200,Superior,2400000,0,0,1
606,57,31,41000,1,200,Superior,0,0,1,1
607,34,8,58016,3,900,Elemental,2080000,0,1,0
608,28,3,170000,1,100,Medio Superior,0,1,0,0
609,27,2,46420,4,1700,Elemental,0,0,1,0
610,37,11,24000,4,1500,Medio Superior,0,0,0,0
611,52,28,44508,3,1800,Elemental,2750000,0,0,0
612,49,23,32000,4,1800,Superior,830000,0,0,0
613,65,40,129000,1,1300,Superior,0,0,1,1
614,60,35,108000,1,900,Superior,0,0,1,0
615,37,12,180000,1,8600,Superior,0,0,1,1
616,63,37,139000,2,6900,Superior,0,0,0,0
617,40,14,33000,2,1400,Medio Superior,0,0,1,1
618,46,20,74000,4,2600,Medio Superior,0,0,1,0
619,63,37,42000,2,700,Medio Superior,1150000,0,1,0
620,57,27,73000,1,3000,Medio Superior,0,0,0,0
621,33,8,83948,4,2900,Elemental,0,1,1,0
622,41,17,90607,2,1800,Elemental,0,0,1,0
623,41,17,92000,2,1900,Superior,1310000,0,1,0
624,44,19,34000,1,300,Medio Superior,780000,0,1,0
625,33,6,40447,2,1670,Elemental,1220000,0,1,0
626,52,28,64000,2,1000,Medio Superior,2110000,0,1,0
627,30,6,42000,1,200,Medio Superior,1000000,0,0,1
628,45,19,70000,3,2100,Superior,0,0,1,0
629,49,24,43522,1,1300,Elemental,0,0,0,0
630,45,19,71000,4,2900,Superior,2180000,0,1,1
631,32,7,35000,3,1300,Superior,1080000,0,1,1
632,45,18,27295,3,1000,Elemental,0,0,1,0
633,57,32,165000,4,2700,Medio Superior,0,1,1,0
634,61,31,18000,1,1500,Medio Superior,0,0,1,1
635,57,31,32000,3,1400,Superior,0,0,1,1
636,60,35,35000,3,200,Superior,1690000,0,1,0
637,40,16,120000,2,6100,Superior,1960000,0,1,0
638,53,28,31000,4,100,Medio Superior,0,0,1,0
639,42,16,35000,3,1500,Superior,0,0,0,0
640,62,36,32000,2,200,Medio Superior,0,0,1,1
641,43,18,85000,1,3700,Medio Superior,3270000,0,1,0
642,35,10,139000,2,7800,Superior,0,0,1,0
643,50,24,103000,1,300,Superior,0,0,1,0
644,45,21,152000,2,1400,Superior,0,0,1,0
645,52,27,24995,2,2000,Elemental,0,0,1,0
646,35,9,66606,4,2200,Elemental,3220000,0,0,0
647,58,33,61000,4,1700,Superior,0,0,1,0
648,62,38,64000,4,2200,Superior,1230000,0,1,1
649,50,25,26596,1,1300,Elemental,0,0,1,0
650,25,-1,82000,4,2100,Medio Superior,0,0,1,0
651,47,22,122000,1,5100,Medio Superior,1630000,1,0,0
652,28,4,58000,3,1500,Superior,1310000,0,0,0
653,34,9,92000,1,2800,Superior,0,0,1,0
654,49,23,58382,2,2400,Elemental,2050000,0,0,1
655,54,29,129000,4,4200,Medio Superior,0,1,1,0
656,50,25,11937,2,12714,Medio Superior,0,0,1,0
657,37,11,81000,1,2800,Medio Superior,1450000,0,0,0
658,38,8,23000,1,670,Medio Superior,0,0,1,0
659,52,26,35000,3,900,Medio Superior,0,0,0,0
660,63,39,54505,4,1700,Elemental,0,0,1,1
661,39,14,165000,2,3300,Superior,0,0,1,0
662,63,38,52000,2,2800,Superior,0,0,1,0
663,65,41,153927,3,2000,Elemental,0,1,0,0
664,46,20,39479,3,2200,Elemental,0,0,0,0
665,54,30,64000,1,1800,Medio Superior,2270000,0,0,1
666,54,24,61000,4,2000,Medio Superior,0,0,1,0
667,52,26,112000,1,2400,Superior,0,0,1,1
668,63,39,72000,3,2000,Medio Superior,1900000,0,1,0
669,66,41,18000,3,500,Superior,0,0,1,0
670,56,29,29845,4,2500,Elemental,0,0,0,0
671,23,-1,61000,4,2600,Superior,2390000,0,1,0
672,65,41,76093,1,3000,Elemental,2820000,1,1,0
673,51,27,23000,1,200,Superior,0,0,1,0
674,34,10,22000,1,500,Medio Superior,850000,0,1,0
675,49,23,59000,3,2100,Superior,0,0,1,0
676,29,2,20512,1,2000,Elemental,1600000,0,0,0
677,47,23,14539,1,11229,Medio Superior,1030000,0,1,1
678,46,21,204000,2,2800,Superior,0,0,1,0
679,52,27,61000,4,1800,Medio Superior,2070000,0,1,0
680,55,31,71914,3,1800,Elemental,3640000,0,0,0
681,61,36,51000,3,1500,Superior,0,0,1,1
682,34,9,164000,1,6000,Medio Superior,0,1,1,0
683,58,34,14220,1,15140,Elemental,0,0,0,1
684,40,16,63612,1,3600,Elemental,0,0,0,0
685,43,17,164000,1,2400,Superior,4490000,0,1,0
686,35,8,40836,2,1670,Elemental,0,0,1,0
687,24,-1,25704,4,600,Elemental,0,0,1,0
688,48,22,37636,2,1500,Elemental,0,0,1,0
689,44,20,71000,4,1900,Superior,2070000,0,1,0
690,54,30,18000,1,300,Superior,0,0,1,0
691,59,34,52000,2,1600,Medio Superior,750000,0,1,0
692,45,18,41774,3,2500,Elemental,1130000,0,1,1
693,26,2,30000,1,1000,Medio Superior,1110000,0,0,0
694,40,15,40000,2,2200,Medio Superior,1070000,0,1,0
695,32,7,112000,1,3800,Superior,810000,0,1,0
696,29,4,115000,1,1900,Superior,0,0,0,0
697,51,27,63000,2,1000,Medio Superior,820000,0,1,0
698,42,17,85000,1,3700,Medio Superior,0,0,1,0
699,64,38,59000,1,2500,Medio Superior,2200000,0,1,0
700,44,20,68000,1,800,Medio Superior,910000,0,1,0
701,37,11,84000,2,1800,Superior,0,0,1,1
702,44,19,62000,3,800,Medio Superior,0,0,1,1
703,35,9,109000,3,4000,Superior,0,1,0,0
704,41,17,141000,2,7600,Superior,920000,0,1,0
705,56,32,129000,1,7400,Superior,0,0,0,0
706,62,36,17231,3,700,Elemental,0,0,1,0
707,58,34,148000,1,4700,Superior,0,0,1,0
708,47,20,11178,3,14099,Elemental,0,0,1,1
709,35,10,21000,3,1300,Superior,1150000,0,0,0
710,29,4,72000,4,2200,Superior,0,0,1,0
711,43,17,59000,3,900,Medio Superior,870000,0,1,1
712,62,37,57013,3,1800,Elemental,1870000,0,0,0
713,41,16,14421,2,10709,Elemental,0,0,1,0
714,34,9,53878,3,600,Elemental,0,0,1,0
715,50,23,70884,3,2000,Elemental,0,0,0,0
716,47,23,32000,1,1000,Superior,0,0,1,1
717,29,5,19121,4,400,Elemental,1610000,0,1,1
718,59,34,94000,3,500,Superior,0,0,1,1
719,56,31,21000,2,200,Medio Superior,1370000,0,1,1
720,61,35,110000,3,4400,Superior,0,0,1,0
721,58,32,38000,1,2200,Medio Superior,0,0,1,0
722,49,24,39000,1,1400,Medio Superior,0,0,1,0
723,45,21,106401,3,1200,Elemental,0,1,1,1
724,50,24,61000,4,2600,Superior,0,0,1,0
725,64,38,92000,1,2000,Superior,0,0,1,0
726,39,15,119000,2,6100,Superior,0,0,0,0
727,58,33,53000,4,2100,Superior,0,0,1,0
728,62,37,7469,3,1300,Elemental,0,0,1,0
729,45,20,85944,2,4400,Elemental,0,1,0,0
730,58,28,90000,1,3000,Medio Superior,0,0,0,1
731,43,18,140000,1,7000,Superior,2050000,0,1,0
732,28,3,90000,2,3300,Superior,0,0,1,1
733,26,1,85000,1,1900,Superior,0,0,1,0
734,49,24,80000,1,1200,Superior,0,0,1,0
735,66,42,53000,2,1100,Superior,0,0,1,1
736,33,7,40710,4,2200,Elemental,0,0,1,0
737,61,35,152000,3,3300,Medio Superior,0,1,1,0
738,64,37,111474,2,2800,Elemental,0,1,1,0
739,36,10,52077,4,2200,Elemental,0,0,1,0
740,49,23,61344,2,2400,Elemental,0,0,0,0
741,52,27,195000,1,8100,Superior,0,0,1,0
742,61,37,22000,1,1200,Medio Superior,0,0,1,0
743,32,6,81000,1,2500,Superior,0,0,1,0
744,61,37,40000,4,2200,Superior,0,0,1,1
745,45,20,154000,2,2800,Superior,0,0,1,0
746,30,4,41075,3,1100,Elemental,0,0,0,1
747,62,37,59064,4,3400,Elemental,0,0,1,0
748,57,32,7244,3,100,Elemental,0,0,1,0
749,41,17,14365,1,16319,Superior,0,0,1,0
750,58,34,46508,4,1600,Elemental,0,0,0,1
751,29,5,138000,2,4330,Superior,0,0,1,0
752,53,28,98000,1,1300,Medio Superior,3550000,0,1,0
753,64,39,12771,4,14476,Elemental,0,0,0,0
754,49,23,37584,1,1200,Elemental,0,0,1,1
755,38,14,102000,2,1900,Superior,0,0,1,1
756,56,30,34857,4,700,Elemental,0,0,0,1
757,56,31,82000,4,1300,Medio Superior,0,0,1,0
758,52,28,53025,3,1800,Elemental,0,0,0,0
759,64,39,27962,1,1500,Elemental,0,0,0,0
760,53,28,47113,2,1900,Elemental,0,0,1,0
761,29,3,45419,3,1100,Elemental,0,0,1,0
762,48,24,84000,3,700,Superior,1660000,0,1,0
763,32,6,66135,1,2700,Elemental,1000000,0,1,0
764,54,28,65000,1,200,Superior,0,0,1,1
765,37,13,70048,2,1700,Elemental,3140000,0,0,1
766,47,21,109000,4,1800,Superior,0,1,1,0
767,37,12,81000,1,2800,Superior,0,0,0,0
768,64,39,38000,1,1100,Medio Superior,1080000,0,1,0
769,43,19,72000,2,1700,Superior,0,0,1,0
770,33,6,57787,4,2000,Elemental,1190000,0,1,0
771,26,2,133611,2,6900,Elemental,0,1,1,0
772,42,18,71000,3,2330,Superior,1060000,0,1,0
773,54,28,165000,1,4100,Medio Superior,0,1,1,1
774,41,16,120000,2,3900,Superior,0,0,1,1
775,55,29,39000,1,200,Superior,0,0,0,1
776,65,39,10879,3,13441,Elemental,0,0,0,1
777,50,26,135000,2,4600,Medio Superior,910000,1,1,0
778,55,31,15558,2,11012,Superior,760000,0,1,1
779,62,36,54077,2,700,Elemental,0,0,1,0
780,53,28,192000,2,6400,Medio Superior,0,1,0,0
781,32,7,42000,4,800,Superior,0,0,1,1
782,56,32,158000,3,3700,Medio Superior,0,1,1,0
783,54,30,194000,3,6000,Medio Superior,5870000,1,1,1
784,44,20,160000,2,7600,Superior,0,0,0,0
785,48,22,98000,2,6300,Superior,0,0,1,0
786,46,22,164000,2,7600,Superior,0,0,1,1
787,45,21,42000,2,2500,Superior,0,0,1,0
788,45,15,202000,3,10000,Medio Superior,0,1,0,0
789,58,34,15502,4,13040,Superior,0,0,1,0
790,29,3,21556,4,300,Elemental,0,0,1,0
791,55,30,58000,4,900,Superior,0,0,1,1
792,55,29,40649,4,2800,Elemental,0,0,1,0
793,41,16,98000,1,4000,Medio Superior,0,0,1,1
794,24,-2,150000,2,2000,Superior,0,0,1,0
795,54,29,44000,2,2300,Medio Superior,0,0,1,0
796,57,32,13869,2,14618,Medio Superior,0,0,1,1
797,30,6,82000,2,2500,Superior,0,0,0,0
798,42,17,61000,3,500,Medio Superior,0,0,1,0
799,29,2,23147,1,2000,Elemental,0,0,0,0
800,29,3,39000,4,2100,Medio Superior,0,0,1,0
801,31,7,173000,1,6000,Superior,0,0,1,0
802,47,23,14078,4,11739,Superior,0,0,1,0
803,36,12,51000,3,2000,Superior,2140000,0,1,0
804,52,27,62000,4,1800,Medio Superior,820000,0,0,0
805,54,28,21708,4,700,Elemental,0,0,1,0
806,55,29,110745,3,5900,Elemental,3070000,1,0,0
807,53,27,44000,4,1500,Medio Superior,0,0,1,0
808,52,27,162000,1,8100,Superior,0,0,1,0
809,64,39,64000,3,2200,Superior,0,0,1,0
810,54,29,111000,1,100,Medio Superior,0,0,1,1
811,32,6,41000,2,2000,Medio Superior,0,0,0,0
812,63,33,52000,4,1670,Medio Superior,0,0,0,0
813,36,10,34149,4,2200,Elemental,0,0,0,0
814,50,25,105768,1,1100,Elemental,0,1,1,0
815,33,8,45000,2,100,Superior,0,0,1,1
816,62,38,29432,1,1900,Elemental,1180000,0,0,0
817,49,23,44035,3,700,Elemental,2630000,0,1,1
818,41,15,38000,2,700,Superior,910000,0,1,0
819,51,27,35495,4,1100,Elemental,0,0,1,1
820,56,30,45000,4,1500,Medio Superior,0,0,1,0
821,51,25,145000,1,300,Superior,0,0,1,0
822,39,13,33000,4,1500,Medio Superior,0,0,0,0
823,61,35,60000,3,1400,Medio Superior,0,0,1,0
824,35,9,45000,1,2000,Superior,0,0,1,1
825,39,15,72000,4,2400,Superior,0,0,1,0
826,37,11,27855,3,200,Elemental,0,0,0,0
827,48,21,14832,3,14930,Elemental,0,0,1,0
828,63,37,45000,2,1000,Medio Superior,880000,0,1,1
829,35,9,28000,4,1000,Superior,750000,0,1,0
830,55,30,46746,4,3800,Elemental,0,0,1,0
831,29,5,40182,3,700,Elemental,810000,0,0,0
832,61,31,49000,4,1670,Medio Superior,0,0,1,0
833,36,10,16451,4,1200,Elemental,0,0,0,0
834,61,35,63000,3,2200,Medio Superior,0,0,0,0
835,36,12,150000,4,5400,Superior,0,1,1,0
836,58,33,142000,2,3900,Superior,1930000,0,1,1
837,42,17,74000,3,3000,Superior,0,0,1,1
838,30,4,18812,1,400,Elemental,810000,0,1,0
839,45,20,29000,4,1900,Medio Superior,0,0,1,0
840,39,15,79000,4,2400,Superior,0,0,0,0
841,27,3,94000,2,200,Superior,3100000,0,1,1
842,57,33,121000,1,4300,Superior,0,0,1,0
843,34,10,54000,3,2000,Superior,0,0,1,0
844,64,39,73000,3,2400,Superior,0,0,1,0
845,47,23,71000,1,800,Medio Superior,1270000,0,1,0
846,44,17,21299,3,1000,Elemental,0,0,1,1
847,51,27,93000,1,2700,Superior,0,0,1,0
848,40,14,73000,1,1500,Medio Superior,2520000,0,1,0
849,57,32,15412,4,14687,Elemental,0,0,1,0
850,33,8,58000,2,100,Superior,0,0,1,1
851,46,20,39000,1,200,Superior,0,0,1,0
852,41,16,15324,2,1400,Elemental,0,0,1,0
853,33,7,29000,1,600,Medio Superior,1270000,0,0,1
854,27,2,155000,1,800,Superior,0,0,1,0
855,52,28,59967,1,2600,Elemental,0,0,1,0
856,59,33,113000,2,2000,Superior,770000,0,1,0
857,62,38,42000,1,1800,Medio Superior,0,0,1,0
858,49,25,30000,4,200,Superior,0,0,1,1
859,45,19,10537,3,16248,Elemental,0,0,1,0
860,63,37,97626,3,5000,Elemental,1700000,1,0,0
861,57,31,22051,2,700,Elemental,1450000,0,0,0
862,60,30,28000,1,1500,Medio Superior,1240000,0,1,0
863,50,23,11412,2,16200,Elemental,1010000,0,0,0
864,54,30,70000,1,1600,Medio Superior,2650000,0,0,0
865,28,2,10214,1,15428,Elemental,0,0,1,0
866,60,34,22000,3,300,Medio Superior,1390000,0,1,1
867,44,20,70000,4,1900,Superior,0,0,1,0
868,61,35,61000,1,1600,Superior,0,0,1,0
869,40,15,161000,2,3300,Superior,0,0,0,1
870,54,30,29000,2,800,Superior,0,0,1,1
871,43,19,35000,3,500,Superior,0,0,1,0
872,54,28,40714,4,2800,Elemental,0,0,1,0
873,32,7,44000,4,800,Superior,0,0,1,0
874,24,0,88000,3,800,Superior,1340000,0,1,0
875,30,4,40000,4,2100,Medio Superior,0,0,1,1
876,61,36,11473,4,14205,Elemental,1230000,0,0,0
877,40,14,58000,2,2800,Superior,0,0,1,0
878,35,11,32175,4,100,Elemental,0,0,0,0
879,33,3,74000,4,4000,Medio Superior,0,0,0,0
880,63,37,64076,4,1900,Elemental,0,0,1,0
881,57,31,58000,1,200,Superior,1770000,0,1,0
882,44,19,154000,2,8800,Superior,0,0,1,0
883,51,25,185000,1,1700,Superior,0,0,1,0
884,51,26,78000,1,1200,Superior,3050000,0,1,0
885,38,13,43409,2,1100,Elemental,0,0,1,0
886,31,5,17232,4,300,Elemental,0,0,1,0
887,54,29,43303,3,2000,Elemental,0,0,0,0
888,41,16,118000,2,3300,Superior,0,0,1,0
889,57,33,182000,2,3300,Medio Superior,3720000,1,0,0
890,24,-2,82000,2,1600,Medio Superior,0,0,1,1
891,55,29,29000,4,1500,Medio Superior,790000,0,1,0
892,32,6,120000,4,5400,Superior,3010000,1,1,1
893,38,12,46625,2,2400,Elemental,0,0,1,0
894,58,32,43000,3,1400,Superior,0,0,0,1
895,29,4,59000,4,2200,Superior,2320000,0,1,1
896,43,17,84000,4,2600,Medio Superior,2890000,0,1,1
897,50,24,161000,3,3400,Superior,2120000,1,1,0
898,62,37,15460,4,11154,Elemental,1370000,0,1,1
899,57,32,63000,4,700,Superior,0,0,1,0
900,30,3,153881,3,3400,Elemental,0,1,0,1
901,30,4,51000,4,200,Superior,1720000,0,1,1
902,57,33,24000,4,700,Superior,0,0,1,0
903,57,33,95000,2,1600,Superior,0,0,0,0
904,43,18,59000,1,2400,Superior,2500000,0,1,0
905,28,2,45027,4,1800,Elemental,0,0,0,0
906,46,22,28000,1,1000,Superior,840000,0,1,1
907,29,3,154000,2,2000,Superior,1300000,0,1,0
908,64,40,12569,2,14996,Medio Superior,1150000,0,1,1
909,66,36,55000,4,1670,Medio Superior,0,0,1,1
910,23,-1,149000,1,6330,Superior,3050000,0,0,1
911,60,36,79000,1,1800,Medio Superior,0,0,0,1
912,47,21,68000,4,2600,Medio Superior,0,0,0,0
913,35,10,57727,1,2600,Elemental,0,0,1,0
914,57,32,26802,2,2000,Elemental,0,0,0,0
915,65,41,195000,3,400,Superior,0,1,1,1
916,53,28,184000,1,8100,Superior,3030000,0,1,0
917,44,20,85000,2,3200,Superior,0,0,1,0
918,45,20,200000,2,8800,Superior,0,0,1,1
919,41,16,64000,3,500,Medio Superior,0,0,0,0
920,51,27,64044,1,2600,Elemental,0,0,0,1
921,27,1,34465,3,2400,Elemental,0,0,0,0
922,31,5,91000,3,1600,Superior,1260000,0,1,1
923,32,6,38000,1,300,Superior,0,0,1,0
924,55,30,14050,1,14242,Elemental,0,0,0,0
925,55,30,32000,4,100,Medio Superior,0,0,0,0
926,42,18,31000,1,300,Medio Superior,0,0,1,1
927,33,9,13549,4,10423,Elemental,1030000,0,1,0
928,65,40,60804,3,3700,Elemental,1380000,1,0,1
929,35,10,74000,4,1300,Superior,0,0,1,0
930,55,30,15349,1,1500,Elemental,910000,0,0,1
931,28,4,31597,3,100,Elemental,0,0,1,0
932,27,3,43000,1,1000,Medio Superior,0,0,1,0
933,51,27,84676,3,1800,Elemental,0,0,1,1
934,50,23,12169,2,12399,Elemental,0,0,1,0
935,58,33,81000,2,0,Medio Superior,0,0,1,0
936,46,20,131000,1,5700,Superior,2560000,0,0,1
937,62,32,19000,1,1500,Medio Superior,0,0,1,0
938,38,13,38890,3,700,Elemental,0,0,1,0
939,62,37,10694,4,16331,Elemental,1240000,0,0,0
940,56,32,13162,2,15583,Superior,0,0,1,1
941,61,36,193000,1,4700,Medio Superior,2030000,1,1,0
942,38,13,129000,4,4400,Superior,1400000,1,1,0
943,55,29,23384,4,700,Elemental,0,0,0,1
944,30,4,59788,4,1800,Elemental,0,0,0,0
945,41,15,22000,4,1500,Medio Superior,0,0,0,1
946,57,32,25192,1,1500,Elemental,0,0,1,0
947,36,11,64000,4,2100,Medio Superior,0,0,1,0
948,55,29,60000,3,2200,Medio Superior,840000,0,1,0
949,30,4,81000,1,2900,Medio Superior,2590000,0,1,1
950,40,16,37686,3,600,Elemental,2040000,0,1,0
951,32,6,80462,4,1800,Elemental,0,0,1,0
952,59,34,83000,2,3400,Medio Superior,0,1,1,0
953,44,20,180000,2,7600,Superior,5240000,0,1,1
954,51,26,18217,4,200,Elemental,0,0,1,0
955,37,12,169000,2,5200,Medio Superior,2490000,1,1,0
956,59,35,13693,4,12992,Superior,0,0,1,0
957,37,11,43000,1,2000,Superior,0,0,1,0
958,56,32,88000,2,300,Superior,0,0,1,0
959,55,29,78000,4,2600,Medio Superior,0,0,0,1
960,49,24,47507,1,200,Elemental,1630000,0,0,0
961,46,22,144000,2,3300,Superior,0,0,1,1
962,35,9,30000,4,1000,Superior,1630000,0,1,0
963,47,21,120000,1,0,Superior,1350000,0,1,0
964,39,14,13862,2,11671,Elemental,0,0,0,0
965,27,1,78000,4,2300,Medio Superior,1570000,0,1,0
966,62,36,105416,2,5200,Elemental,0,1,1,0
967,57,32,44000,2,1600,Medio Superior,0,0,1,0
968,55,30,36930,4,3800,Elemental,0,0,1,0
969,55,31,63033,1,2700,Elemental,0,0,1,1
970,41,15,58000,3,500,Medio Superior,0,0,1,0
971,57,32,75000,2,3700,Superior,2360000,0,1,0
972,43,19,174000,3,1700,Medio Superior,2310000,1,1,1
973,40,16,50000,2,1700,Superior,1740000,0,0,0
974,43,18,85000,1,4000,Medio Superior,2870000,0,1,0
975,63,38,54000,3,2200,Superior,0,0,1,0
976,63,38,83000,2,3400,Superior,0,1,0,0
977,54,30,24000,4,200,Superior,0,0,1,0
978,54,30,36677,4,1100,Elemental,2050000,0,1,0
979,52,26,68000,1,800,Medio Superior,0,0,1,1
980,50,26,48000,4,100,Medio Superior,0,0,0,1
981,38,13,114000,1,1000,Medio Superior,0,0,1,1
982,36,12,106375,3,2300,Elemental,0,1,1,1
983,58,33,38942,3,500,Elemental,0,0,0,1
984,46,22,142000,2,3300,Superior,0,0,0,0
985,50,25,16108,1,15448,Medio Superior,0,0,0,0
986,46,22,118000,1,4700,Superior,1590000,0,0,1
987,53,27,101000,4,4900,Superior,0,0,1,0
988,62,36,84000,2,2800,Superior,0,0,1,0
989,63,39,24239,1,1900,Elemental,1000000,0,0,0
990,42,16,64000,3,500,Medio Superior,2470000,0,1,0
991,34,10,81000,4,3400,Superior,0,0,1,0
992,40,14,28000,4,1500,Medio Superior,0,0,1,1
993,34,9,93000,1,0,Superior,0,0,1,0
994,41,15,155927,1,3600,Elemental,0,1,0,0
995,32,8,32408,1,1800,Elemental,0,0,0,0
996,28,3,45000,2,1600,Medio Superior,0,0,1,1
997,33,6,41853,2,1670,Elemental,2140000,0,0,0
998,46,20,69000,3,2100,Superior,0,0,1,0
999,52,27,61028,1,2800,Elemental,3330000,0,1,0
1000,60,35,6874,1,1500,Elemental,0,0,1,1
1001,59,35,12857,4,11610,Superior,910000,0,1,0
1002,57,32,55000,4,2100,Superior,1080000,0,1,0
1003,46,20,85000,2,400,Medio Superior,0,0,0,0
1004,25,1,62000,4,0,Superior,2290000,0,1,0
1005,53,23,65000,4,2000,Medio Superior,0,0,1,0
1006,38,12,138000,2,0,Superior,0,0,1,0
1007,63,38,103000,1,2500,Superior,0,0,1,0
1008,44,19,99000,3,3500,Medio Superior,3570000,1,0,0
